IBGE;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;NU_IDENTIFICADOR;ident_0_1;ident_0_2;ident_0_3;ident_0_4;ident_0_5;ident_0_6;ident_0_7;ident_0_8;ident_0_9;ident_0_10;ident_0_11;ident_0_12;ident_0_13;ident_0_14;Latitude;Longitude;q_1;q_2;q_3;q_4;q_5;q_6_1;q_6_2;q_7_1;q_7_2;q_7_3;q_7_4;q_7_5;q_7_6;q_8;q_9_1;q_9_2;q_9_3;q_9_4;q_9_5;q_9_6;q_9_7;q_9_8;q_9_9;q_9_10;q_9_11;q_9_12;q_9_13;q_9_14;q_9_99;q_9_99_1;q_10_1;q_10_2;q_10_3;q_10_4;q_10_5;q_10_6;q_10_7;q_10_8;q_10_99;q_10_99_1;q_11_1;q_11_2;q_11_3;q_11_4;q_11_5;q_11_6;q_11_7;q_11_8;q_11_9;q_11_99;q_11_99_1;q_12;q_13;q_14_1;q_14_2;q_14_3;q_14_4;q_14_5;q_14_6;q_14_7;q_14_8;q_14_9;q_14_0;q_15;q_16_1;q_16_2;q_16_3;q_16_4;q_16_5;q_16_6;q_16_7;q_16_8;q_16_9;q_16_10;q_16_0;q_17;q_18_1;q_18_2;q_18_3;q_18_4;q_18_99;q_18_0;q_18_99_1;q_19_1;q_19_2;q_19_3;q_19_4;q_19_0;q_19_4_1;q_20_0;q_20_1;q_20_2;q_20_3;q_20_4;q_20_5;q_20_6;q_20_99;q_20_99_1;q_21_0;q_21_1;q_21_2;q_21_3;q_21_4;q_21_5;q_21_6;q_21_7;q_22;q_23;q_24;q_25;q_26_2;q_26_1;q_26_3;q_26_4;q_26_5;q_26_6;q_26_7;q_26_8;q_26_9;q_26_10;q_26_11;q_26_99;q_26_99_1;q_27_1;q_27_2;q_27_3;q_27_4;q_27_5;q_27_6;q_27_7;q_27_8;q_27_99;q_27_99_1;q_28_1;q_28_2;q_28_3;q_28_4;q_28_5;q_28_6;q_28_7;q_28_8;q_28_9;q_28_10;q_28_11;q_28_12;q_28_13;q_28_14;q_28_99;q_28_0;q_28_99_1;q_29;q_29_1;q_30;q_32;Q_completo;d_6;d_13_sala_excl_categoria;d22_cap_atend_cat;d_29_1;d_31_9bin1_sum;d_31_9bin2_sum;d_31_9bin3_sum;d_31_10bin1_sum;d_31_10bin2_sum;d_31_10bin3_sum;d_31_10bin4_sum;d_31_10bin5_sum;d_31_11bin1_sum;d_31_11bin2_sum;d_31_11bin3_sum;d_31_11bin4_sum;nu_trabalhadores
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203405923;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO BOM PASTOR - CEC JARDIM SUELI;32;FIDEL OLIVA;50; ;JARDIM SUELI;18066201;SOROCABA;SP;ivonesiqueira.social@gmail.com;(15) 998266435; ; ;13/03/2013;-23.477.919.534.434.000;-4.749.633.729.457.850;2;0;07.668.736/0001-81;1;1;4;6;0;1;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1;prepara para o mercado de trabalho; ; ; ; ; ; ; ; ; ; ; ;0;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;0;0;1;1;1;1;0;0;4;1;1;1;0;0;0; ;1;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;20;4;5;3;1;0;1;0;0;1;0;1;0;1;1;0; ;1;1;1;1;1;0;0;1;0; ;0;1;0;1;1;0;1;1;1;1;0;1;0;0;0;0; ;0; ;2;2;0;0;1;2; ;1;4;11;2;4;0;0;3;0;0;0;16;16
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203405924;CENTRO DE CONVIVÊNCIA INSTITUTO HUMBERTO DE CAMPOS;32;HUMBERTO DE CAMPOS;541; ;JARDIM ZULMIRA;18061000;SOROCABA;SP;ihc.sorocaba@uol.com.br;(15) 32222011; ; ;17/05/1941;-23.500.659.281.413.400;-474.830.174.446.106;2;0;71.493.977/0001-36;1;1;5;9;1;1;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;2;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;3;1;1;0;0;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;360;6;5;4;1;0;1;0;1;1;0;1;0;1;1;0; ;1;1;0;1;1;1;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0; ;1;2;0;2;2;13; ;0;9;3;1;1;0;0;0;0;0;0;12;12
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203405928;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO BOM PASTOR - CEC NOVA ESPERANÇA;32;ITANGUA;1148; ;NOVA ESPERANÇA;18061310;SOROCABA;SP;helena-cechetti@ig.com.br;(15) 996794607; ; ;01/05/2003;-23.491.018.993.037.500;-4.749.237.688.633.970;2;0;07.668.736/0001-81;1;1;5;8;1;1;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;1;0;0; ;0;1;1;1;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;3;1;1;0;1;0;0; ;1;0;1;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;80;6;5;4;1;1;1;0;0;1;0;1;0;1;0;0; ;1;1;1;1;1;1;1;1;0; ;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0; ;0; ;1;2;0;2;1;8; ;3;1;4;3;0;0;0;0;0;0;0;8;8
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203405985;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO BENEFICIENTE ONCOLÓGICA DE SOROCABA;32;JOÃO CRESPO LOPES;415; ;JARDIM AMERICA;18047785;SOROCABA;SP;abos@terra.com.br;(15) 32221885; ; ;01/11/1997;-2.351.945.315.063.670;-4.747.090.142.752.140;2;0;58.983.149/0001-18;2;1;5;24;1;1;1;1;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;2;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;4;0;1;0;0;1;0;vem encaminhados do locais de tratamento;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;1;0;1;0;40;1;5;5;0;0;1;0;0;1;0;0;0;0;0;0; ;0;1;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0; ;1;2;0;3;2;4; ;0;8;0;0;0;0;0;0;0;0;0;8;8
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203405986;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO BOM PASTOR - CEC ASTÚRIAS;32;JOAQUIM ROQUE DE OLIVEIRA;326; ;VILA ASTURIAS;18108360;SOROCABA;SP;pastoraldomenor@terra.com.br;(15) 32365129; ; ;01/05/2006;-23.500.503.171.985.600;-4.736.910.723.461.400;2;0;07.668.736/0001-81;1;2;5;8;0;0;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;1;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;3;1;1;0;0;0;0; ;1;1;1;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;0;1;0;35;5;5;3;1;0;1;0;0;1;0;0;1;1;0;0; ;1;1;0;1;1;1;1;1;0; ;0;1;0;1;1;1;1;1;0;1;0;0;0;0;0;0; ;0; ;2;2;0;2;1;4; ;3;2;9;2;3;0;0;1;0;0;0;14;14
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203405987;CENTRO DE CONVIVÊNCIA CENTRO SOCIAL SÃO JOSÉ - CEC ASTÚRIAS;32;JOAQUIM ROQUE DE OLIVEIRA;326; ;VILA ASTURIAS;18108360;SOROCABA;SP;pastoraldomenor@terra.com.br;(15) 32365129; ; ;01/05/2006;-23.500.543.431.614.100;-4.736.912.819.039.120;2;0;71.872.188/0001-06;1;1;5;8;1;1;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;1;0;0; ;0;1;1;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;3;1;1;0;0;0;0; ;1;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;1;0;35;2;5;3;1;1;1;1;0;1;0;1;0;0;0;0; ;1;0;0;1;0;1;1;1;0; ;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0; ;0; ;2;2;0;2;1;4; ;0;4;4;2;0;0;0;1;0;0;0;8;8
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203405988;CENTRO DE CONVIVÊNCIA DISPENSÁRIO IRMÃ SHEILA;32;JOCELINO GUARIGLIA;150; ;JD SÃO MARCOS;18056640;SOROCABA;SP;dispensarioirmasheila@hotmail.com;(15) 32229535; ; ;21/09/1986;-23.508.549.873.373.400;-4.750.582.695.007.320;2;0;54.339.288/0001-52;2;1;3;4;0;1;1;1;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;4;0;1;1;1;0;0;1;1;1;0;1; ; ; ; ; ; ; ; ; ; ;1;4;0;1;0;0;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;1;0;1;1;0;100;4;4;3;0;0;1;1;1;0;0;0;0;1;0;0; ;1;1;0;1;0;0;0;1;0; ;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0; ;1;1;2;2;0;0;3;10;1;0;0;2;0;1;0;0;0;0;0;0;2;2
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203405989;CENTRO DE CONVIVÊNCIA LEGIÃO DA BOA VONTADE;32;JOSÉ BENEDICTO MARTINS;24;0;SÃO GUILHERME;18074647;SOROCABA;SP;sergior@lbv.org.br;(15) 33024034; ; ;17/08/2010;-23.455.149.686.080.000;-4.748.563.528.060.910;2;0;33.915.604/0289-84;2;2;5;9;0;1;1;1;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;1;0;0; ; ; ; ; ; ; ; ; ; ; ; ;0;2;1;1;1;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;2;1;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0;0;0;1;HAITIANOS;0;0;0;0;0;1;1;1;200;5;5;4;1;1;1;1;1;1;1;1;1;0;1;0; ;1;1;1;0;1;0;0;1;0; ;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0; ;1;2;1;2;0;2;2;12;1;4;2;6;1;1;0;0;0;0;0;0;12;12
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203405992;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO AMIGOS DOS AUTISTAS DE SOROCABA - AMAS;32;LUIZ GABRIOTTI;201; ;wanell ville II;18055089;SOROCABA;SP;amas.nucleo@hotmail.com;(15) 32222356; ; ;09/09/2011;-23.490.642.861.928.300;-4.750.893.831.253.050;2;0;00.499.300/0002-48;1;1;5;8;0;1;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;0;1;1;1;1;1;1;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ;1;4;0;0;0;0;1;0;diagnostico equipe tecnica AMAS;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;1;0;0;1;0;0;45;6;5;3;1;0;1;1;0;1;1;1;0;0;1;0; ;1;1;1;0;0;0;0;1;1;Orientações sobre questões que envolvem o TEA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0; ;3;2;0;2;1;5; ;3;6;18;3;1;0;0;3;0;0;0;27;27
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203405993;CENTRO DE CONVIVÊNCIA CENTRO SOCIAL SÃO JOSÉ - CEC JULIO DE MESQUITA;32;MARISA VIEIRA CAMPOS OLIVEIRA;86; ;JULIO DE MESQUITA FILHO;18953089;SOROCABA;SP;pastoraldomenor@terra.com.br;(15) 32121965; ; ;01/10/2002;-23.505.408.057.670.400;-4.751.204.967.498.770;2;0;71.872.188/0001-06;1;1;5;8;1;1;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;1;0;0; ;0;1;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;3;1;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0;1;0;0; ;0;0;0;0;0;0;1;0;50;6;4;4;1;0;1;1;0;1;0;1;0;0;0;0; ;1;0;0;1;0;1;0;1;0; ;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0; ;0; ;1;2;0;2;1;5; ;0;1;0;0;0;0;0;0;0;0;0;1;1
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203405995;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO BOM PASTOR - CEC LARANJEIRAS;32;MENALDO COSTA DA SILVA RODRIGUES;546; ;PARQUE LARANJEIRAS;18077383;SOROCABA;SP;lireispamen@gmail.com;(15) 997608412; ; ;01/01/2007;-234.542.261;-474.718.436;2;0;07.668.736/0001-81;1;1;5;3;0;1;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;0;0;0;1;0;0; ;0;1;1;1;1;1;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;1;0;0;3;1;1;0;0;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;1;0;0;1;0;0;160;6;5;3;1;1;1;1;0;1;1;1;1;1;1;0; ;1;1;0;1;0;0;0;1;0; ;0;1;0;1;0;0;1;1;1;1;0;1;0;1;0;0; ;0; ;1;2;0;0;1;12; ;1;3;1;2;1;0;0;0;0;0;0;5;5
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203405998;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO BOM PASTOR - CEC ESMERALDA;32;MITRE FUIZA AYRES;105; ;PARQUE. ESMERALDA;18055840;SOROCABA;SP;pastoraldomenor@terra.com.br;(15) 981860017; ; ;10/06/2002;-23.492.673.539.534.500;-47.498.450.117.196.600;2;0;07.668.736/0001-81;1;1;4;8;0;1;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1;preparação para o mercado de trabalho; ; ; ; ; ; ; ; ; ; ; ;0;1;1;1;0;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;3;0;1;0;1;0;0; ;1;1;0;0;0; ;0;0;0;1;0;0;0;0; ;0;0;0;0;0;1;1;0;50;4;5;3;1;0;1;0;0;1;0;1;0;1;1;0; ;1;1;1;1;1;1;0;1;0; ;0;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0; ;0; ;2;2;0;1;1;5; ;0;0;1;0;0;0;0;0;0;0;0;1;1
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203406001;CENTRO DE CONVIVÊNCIA GRUPO CIDADANIA REVIVER DA TERCEIRA IDADE JARDIM SÃO MARCOS;32;ORESTES ÂNGELO COLO;112; ;JARDIM SÃO MARCOS;18056570;SOROCABA;SP;grupocidadania.reviver@gmail.com;(15) 32218386; ; ;21/09/1994;-235.105.296;-475.017.684;2;0;71.559.587/0001-11;1;1;5;8;0;0;0;0;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;2;0;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;4;0;1;0;0;1;0;AVALIAÇÃO;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;1;0;1;0;100;3;4;3;1;1;1;0;0;0;1;1;0;0;0;0; ;1;1;0;1;0;0;0;1;0; ;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0; ;1;1;2;2;0;2;2;10;1;0;1;5;0;1;0;0;0;0;0;0;6;6
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203406002;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO BOM PASTOR - CEC APARECIDINHA;32;JOAQUIM MACHADO;68;CASARÃO PAROQUIAL;APARECIDINHA;18087280;SOROCABA;SP;jaquelinebritto@hotmail.com;(15) 981303762; ; ;06/02/2010;-234.440.292;-473.738.301;2;0;07.668.736/0001-81;1;1;4;8;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; ;0;0;0;0;0;0;0;0;1;ATIVIDADES RELACIONADA A PRATICAS RELIGIOSAS DA IGREJA CATOLICA;0;0;0;0;0;0;0;1;0;0; ;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;3;1;1;1;0;0;0; ;1;1;1;0;0; ;0;0;0;0;0;0;0;1;USUARIOS PROVENIENTES DE OUTROS ESTA;0;0;0;0;0;1;0;0;50;3;5;3;1;0;1;0;0;1;0;1;1;1;1;0; ;1;1;0;1;1;1;1;1;0; ;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0; ;0; ;2;2;0;1;1;5; ;0;1;1;0;0;0;0;0;0;0;0;2;2
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203406003;CENTRO DE CONVIVÊNCIA EDUCANDÁRIO BEZERRA DE MENEZES;32;OTTÍLIA WEY PERERIRA;82; ;ALTO DA BOA VISTA;18085842;SOROCABA;SP;educandario@educabezerrademenezes.org.br;(15) 32281622; ; ;25/10/1953;-2.347.803.041.167.170;-4.741.628.628.540.030;2;0;71.493.472/0001-71;2;1;5;6;0;1;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;2;1;1;0;1;1;1;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;2;1;1;0;0;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;50;5;5;4;1;1;1;1;1;1;1;1;1;0;1;0; ;1;0;0;0;0;0;0;1;1;protagonismo;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0; ;1;1;2;2;0;1;2;5;1;1;4;2;0;1;0;0;0;0;0;0;7;7
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203406004;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO BOM PASTOR - CEC CAJURU;32;AMERICO PIMENTA VAZ GUIMARÃES;0; ;CAJURU;18105250;SOROCABA;SP;pastoraldomenor@terra.com.br;(15) 996859330; ; ;13/03/2013;-23.394.267.333.397.900;-4.737.443.089.485.160;2;0;07.668.736/0001-81;1;1;5;8;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;0;0;0;1;0;0; ;0;0;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;1;0;1;1;0;3;1;1;1;1;0;0; ;1;1;1;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;95;5;5;3;1;1;1;1;0;1;0;1;1;0;1;0; ;1;1;0;1;1;1;1;1;0; ;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0; ;1;1;1;2;0;2;1;10;1;2;2;0;1;0;0;0;0;0;0;0;4;4
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203406056;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO BOM PASTOR - CEC HABITETO;32;PROF. JORGE CARVALHO DE MORAES;305; ;CONJUNTO HABITACIONAL AN;18079725;SOROCABA;SP;pastoraldomenor@terra.com.br;(15) 32121965; ; ;01/05/2003;-23.421.352.392.596.700;-4.748.556.905.314.300;2;0;07.668.736/0001-81;1;2;5;8;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;1;0;1;1;0;0; ;0;2;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;4;0;1;0;0;0;0; ;1;0;1;0;0; ;1; ; ; ; ; ; ; ; ;0;0;1;0;0;1;0;0;50;5;5;3;1;1;1;0;0;1;0;1;0;1;1;0; ;1;1;0;0;1;1;0;1;0; ;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0; ;0; ;1;2;0;2;2;5; ;2;10;3;3;0;0;0;0;0;0;0;15;15
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203406058;CENTRO DE CONVIVÊNCIA LIGA SOROCABANA DE COMBATE AO CÂNCER;32;RUA ANTONIO DE ANDRADE;45; ;JARDIM FACULDADE;18030300;SOROCABA;SP;contato@ligacombateaocancer.org.br;(15) 33423320; ; ;03/06/1975;-23.509.017.194.107.100;-474.554.604.291.916;2;0;45.906.559/0001-13;2;1;5;8;0;0;0;1;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1;APOIO FISIOTERAPICO/NUTRICIONAL E PSICOLOGICO; ; ; ; ; ; ; ; ; ; ; ;0;1; ; ; ; ; ; ; ; ; ;1;0; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;1;0;ATRAVES DO ACOLHIMENTO DA ASSISTENCIA SOCIAL; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;90;4;4;2;1;0;1;1;0;0;1;0;0;0;1;0; ;1;1;1;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0; ;3;2;0;2;1;9; ;0;0;1;0;0;0;0;0;0;0;0;1;1
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203406059;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO DE SOCORRO IMEDIATO P/ PESSOA COM CÂNCER - ASIPECA;32;Bernardino Albiero;375; ;LARANJEIRAS;18056150;SOROCABA;SP;asi_peca@hotmail.com;(15) 32265760; ; ;07/03/2007;-235.068.209;-47.499.066.700.000.000;2;0;08.762.248/0001-00;1;1;5;8;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;0;0;0;0;0; ;0;1;0;0;1;0;0;0;0;0; ;0;1;1;1;1;1;1;1;0;1;1;0;1; ; ; ; ; ; ; ; ; ; ;1;4;0;0;0;0;1;0;SCFV acima de 60 anos; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;1;93;6;4;3;1;0;1;1;0;0;0;1;0;0;1;0; ;1;1;1;0;1;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0; ;1;2;0;2;1;10; ;0;1;3;0;2;0;0;0;0;0;0;4;4
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203406060;CENTRO DE CONVIVÊNCIA AMDE ASSOCIAÇÃO AMIGOS DOS DEFICIENTES;32;ROSA MARIA  OLIVEIRA;343; ;JARDIM ZULMIRA;18061030;SOROCABA;SP;associacaoamde@hotmail.com;(15) 32111955; ; ;20/07/2007;-23.500.972.892.768.900;-4.748.277.951.363.040;2;0;04.605.411/0001-61;1;1;5;8;1;1;1;1;1;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1;SAUDE E ASSISTENCIA SOCIAL; ; ; ; ; ; ; ; ; ; ; ;0;5;1;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;4;0;0;0;0;1;0;DIAGNOSTICO MEDICO;0;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;1;1;0;1;0;0;120;6;6;5;0;0;0;0;1;0;0;0;0;0;0;1;atendimento terapeutico especializado em TEA para usuarios e familiares(orientação individual com equipe;0;0;0;0;0;0;0;0;1;orientação individual em relação ao tratamento de seu filho com TEA e orientação individual social para fins de acesso a direitos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;capacitação em TEA;1;1;1;2;0;2;3;11;1;0;14;9;1;1;0;0;3;0;0;0;23;23
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203406061;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO CRISTÃ DE MOÇOS DE SOROCABA;32;RUA DA PENHA;680; ;CENTRO;18010002;SOROCABA;SP;secger@acmsorocaba.org.br;(15) 32349110; ;(15) 32341441;06/12/1954;-2.350.045.581.209.120;-4.746.068.708.802.340;2;0;71.488.928/0001-05;2;1;7;6;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;filial - Unidade ACM Jardim  São Paulo; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;1;ACM - Centro;1;10;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;60;6;6;4;1;1;0;0;0;1;0;0;0;1;0;0; ;1;0;0;0;0;0;0;1;0; ;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0; ;1;1;1;2;0;2;5;6;1;0;0;5;0;1;0;0;0;0;0;0;5;5
355220;3552205;35;3;Sorocaba;586625;580655;5970;4;450,382;3552203406064;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO PRO REINTEGRAÇÃO SOCIAL DA CRIANÇA;32;RUA LUIZA DE CARVALHO;108; ;JARDIM PAGLIATO;18046161;SOROCABA;SP;proreintegracao@terra.com.br;(15) 32298090; ;(15) 32298094;02/01/1976;-235.203.956;-47.479.251.999.999.900;2;0;47.363.304/0001-87;2;1;3;4;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0; ;0;0;1;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;1;0;1;1;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;4;1;1;0;0;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;30;3;3;3;1;0;1;0;0;1;0;1;0;0;1;0; ;1;1;0;0;1;0;0;1;0; ;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0; ;0; ;1;2;0;0;1;3; ;0;0;2;0;1;0;0;0;0;0;0;2;2
